2014 Jun 03 11:05:55
                     Time,      [CH4]_ppm,   [CH4]_ppm_se,      [H2O]_ppm,   [H2O]_ppm_se,      [CO2]_ppm,   [CO2]_ppm_se,  [CH4_DRY]_ppm,[CH4_DRY]_ppm_se,  [CO2_DRY]_ppm,[CO2_DRY]_ppm_se,      GasP_torr,   GasP_torr_se,         GasT_C,      GasT_C_se,         AmbT_C,      AmbT_C_se,         RD0_us,      RD0_us_se,         RD1_us,      RD1_us_se,       Fit_Flag
    06/03/14 11:07:48.966,    2.04183e+00,    0.00000e+00,    1.37986e+04,    0.00000e+00,    3.96825e+02,    0.00000e+00,    2.07040e+00,    0.00000e+00,    4.02378e+02,    0.00000e+00,    1.40463e+02,    0.00000e+00,    2.85890e+01,    0.00000e+00,    1.18056e+02,    0.00000e+00,    8.67126e+00,    0.00000e+00,    7.53848e+00,    0.00000e+00,              3
    06/03/14 11:07:49.380,    2.04952e+00,    0.00000e+00,    1.38442e+04,    0.00000e+00,    3.96367e+02,    0.00000e+00,    2.07829e+00,    0.00000e+00,    4.01931e+02,    0.00000e+00,    1.40438e+02,    0.00000e+00,    2.85878e+01,    0.00000e+00,    1.18135e+02,    0.00000e+00,    8.65319e+00,    0.00000e+00,    7.52422e+00,    0.00000e+00,              3
    06/03/14 11:07:49.792,    2.05168e+00,    0.00000e+00,    1.39352e+04,    0.00000e+00,    3.96275e+02,    0.00000e+00,    2.08067e+00,    0.00000e+00,    4.01875e+02,    0.00000e+00,    1.40423e+02,    0.00000e+00,    2.85992e+01,    0.00000e+00,    1.17927e+02,    0.00000e+00,    8.66322e+00,    0.00000e+00,    7.53345e+00,    0.00000e+00,              3
    06/03/14 11:07:50.210,    2.04765e+00,    0.00000e+00,    1.39658e+04,    0.00000e+00,    3.96144e+02,    0.00000e+00,    2.07665e+00,    0.00000e+00,    4.01755e+02,    0.00000e+00,    1.40383e+02,    0.00000e+00,    2.85900e+01,    0.00000e+00,    1.17971e+02,    0.00000e+00,    8.66343e+00,    0.00000e+00,    7.54256e+00,    0.00000e+00,              3
    06/03/14 11:07:50.618,    2.05211e+00,    0.00000e+00,    1.40615e+04,    0.00000e+00,    3.96202e+02,    0.00000e+00,    2.08138e+00,    0.00000e+00,    4.01852e+02,    0.00000e+00,    1.40379e+02,    0.00000e+00,    2.85972e+01,    0.00000e+00,    1.17907e+02,    0.00000e+00,    8.66506e+00,    0.00000e+00,    7.54741e+00,    0.00000e+00,              3
    06/03/14 11:07:51.030,    2.05389e+00,    0.00000e+00,    1.40253e+04,    0.00000e+00,    3.97217e+02,    0.00000e+00,    2.08310e+00,    0.00000e+00,    4.02867e+02,    0.00000e+00,    1.40394e+02,    0.00000e+00,    2.85992e+01,    0.00000e+00,    1.17971e+02,    0.00000e+00,    8.63277e+00,    0.00000e+00,    7.51395e+00,    0.00000e+00,              3
    06/03/14 11:07:51.444,    2.04528e+00,    0.00000e+00,    1.39519e+04,    0.00000e+00,    3.96662e+02,    0.00000e+00,    2.07422e+00,    0.00000e+00,    4.02274e+02,    0.00000e+00,    1.40437e+02,    0.00000e+00,    2.85874e+01,    0.00000e+00,    1.18042e+02,    0.00000e+00,    8.67210e+00,    0.00000e+00,    7.53524e+00,    0.00000e+00,              3
    06/03/14 11:07:51.857,    2.04766e+00,    0.00000e+00,    1.41359e+04,    0.00000e+00,    3.97090e+02,    0.00000e+00,    2.07703e+00,    0.00000e+00,    4.02783e+02,    0.00000e+00,    1.40437e+02,    0.00000e+00,    2.85960e+01,    0.00000e+00,    1.17973e+02,    0.00000e+00,    8.65970e+00,    0.00000e+00,    7.53524e+00,    0.00000e+00,              3
    06/03/14 11:07:52.274,    2.05178e+00,    0.00000e+00,    1.39961e+04,    0.00000e+00,    3.96002e+02,    0.00000e+00,    2.08091e+00,    0.00000e+00,    4.01624e+02,    0.00000e+00,    1.40460e+02,    0.00000e+00,    2.86002e+01,    0.00000e+00,    1.17944e+02,    0.00000e+00,    8.67187e+00,    0.00000e+00,    7.53828e+00,    0.00000e+00,              3
    06/03/14 11:07:52.682,    2.04967e+00,    0.00000e+00,    1.41642e+04,    0.00000e+00,    3.96640e+02,    0.00000e+00,    2.07912e+00,    0.00000e+00,    4.02339e+02,    0.00000e+00,    1.40430e+02,    0.00000e+00,    2.85990e+01,    0.00000e+00,    1.17941e+02,    0.00000e+00,    8.66915e+00,    0.00000e+00,    7.52788e+00,    0.00000e+00,              3
    06/03/14 11:07:53.095,    2.04138e+00,    0.00000e+00,    1.40097e+04,    0.00000e+00,    3.95883e+02,    0.00000e+00,    2.07039e+00,    0.00000e+00,    4.01508e+02,    0.00000e+00,    1.40381e+02,    0.00000e+00,    2.85977e+01,    0.00000e+00,    1.17984e+02,    0.00000e+00,    8.68382e+00,    0.00000e+00,    7.53755e+00,    0.00000e+00,              3
    06/03/14 11:07:53.508,    2.04455e+00,    0.00000e+00,    1.41121e+04,    0.00000e+00,    3.95860e+02,    0.00000e+00,    2.07381e+00,    0.00000e+00,    4.01526e+02,    0.00000e+00,    1.40406e+02,    0.00000e+00,    2.85947e+01,    0.00000e+00,    1.17986e+02,    0.00000e+00,    8.68142e+00,    0.00000e+00,    7.53866e+00,    0.00000e+00,              3
    06/03/14 11:07:53.921,    2.04384e+00,    0.00000e+00,    1.41998e+04,    0.00000e+00,    3.95648e+02,    0.00000e+00,    2.07328e+00,    0.00000e+00,    4.01348e+02,    0.00000e+00,    1.40399e+02,    0.00000e+00,    2.86018e+01,    0.00000e+00,    1.17910e+02,    0.00000e+00,    8.67608e+00,    0.00000e+00,    7.53955e+00,    0.00000e+00,              3
    06/03/14 11:07:54.341,    2.04820e+00,    0.00000e+00,    1.43595e+04,    0.00000e+00,    3.95588e+02,    0.00000e+00,    2.07804e+00,    0.00000e+00,    4.01351e+02,    0.00000e+00,    1.40426e+02,    0.00000e+00,    2.85951e+01,    0.00000e+00,    1.18000e+02,    0.00000e+00,    8.66873e+00,    0.00000e+00,    7.54168e+00,    0.00000e+00,              3
    06/03/14 11:07:54.753,    2.04705e+00,    0.00000e+00,    1.44207e+04,    0.00000e+00,    3.96551e+02,    0.00000e+00,    2.07701e+00,    0.00000e+00,    4.02353e+02,    0.00000e+00,    1.40515e+02,    0.00000e+00,    2.85946e+01,    0.00000e+00,    1.17998e+02,    0.00000e+00,    8.67584e+00,    0.00000e+00,    7.52808e+00,    0.00000e+00,              3
    06/03/14 11:07:55.166,    2.04797e+00,    0.00000e+00,    1.43509e+04,    0.00000e+00,    3.95644e+02,    0.00000e+00,    2.07778e+00,    0.00000e+00,    4.01405e+02,    0.00000e+00,    1.40436e+02,    0.00000e+00,    2.86022e+01,    0.00000e+00,    1.17890e+02,    0.00000e+00,    8.67501e+00,    0.00000e+00,    7.53624e+00,    0.00000e+00,              3
    06/03/14 11:07:55.579,    2.04986e+00,    0.00000e+00,    1.43819e+04,    0.00000e+00,    3.95833e+02,    0.00000e+00,    2.07978e+00,    0.00000e+00,    4.01608e+02,    0.00000e+00,    1.40407e+02,    0.00000e+00,    2.85999e+01,    0.00000e+00,    1.17956e+02,    0.00000e+00,    8.68694e+00,    0.00000e+00,    7.54040e+00,    0.00000e+00,              3
    06/03/14 11:07:55.992,    2.06030e+00,    0.00000e+00,    1.45237e+04,    0.00000e+00,    3.94728e+02,    0.00000e+00,    2.09066e+00,    0.00000e+00,    4.00545e+02,    0.00000e+00,    1.40375e+02,    0.00000e+00,    2.85994e+01,    0.00000e+00,    1.17905e+02,    0.00000e+00,    8.67423e+00,    0.00000e+00,    7.54516e+00,    0.00000e+00,              3
    06/03/14 11:07:56.404,    2.05881e+00,    0.00000e+00,    1.45126e+04,    0.00000e+00,    3.95813e+02,    0.00000e+00,    2.08913e+00,    0.00000e+00,    4.01641e+02,    0.00000e+00,    1.40395e+02,    0.00000e+00,    2.86062e+01,    0.00000e+00,    1.17878e+02,    0.00000e+00,    8.66307e+00,    0.00000e+00,    7.53383e+00,    0.00000e+00,              3
    06/03/14 11:07:56.818,    2.06083e+00,    0.00000e+00,    1.45880e+04,    0.00000e+00,    3.96392e+02,    0.00000e+00,    2.09134e+00,    0.00000e+00,    4.02260e+02,    0.00000e+00,    1.40455e+02,    0.00000e+00,    2.85952e+01,    0.00000e+00,    1.17993e+02,    0.00000e+00,    8.67816e+00,    0.00000e+00,    7.53072e+00,    0.00000e+00,              3
    06/03/14 11:07:57.233,    2.07074e+00,    0.00000e+00,    1.47896e+04,    0.00000e+00,    3.96146e+02,    0.00000e+00,    2.10182e+00,    0.00000e+00,    4.02092e+02,    0.00000e+00,    1.40425e+02,    0.00000e+00,    2.86010e+01,    0.00000e+00,    1.17899e+02,    0.00000e+00,    8.66077e+00,    0.00000e+00,    7.54553e+00,    0.00000e+00,              3
    06/03/14 11:07:57.643,    2.07143e+00,    0.00000e+00,    1.47056e+04,    0.00000e+00,    3.97379e+02,    0.00000e+00,    2.10235e+00,    0.00000e+00,    4.03310e+02,    0.00000e+00,    1.40464e+02,    0.00000e+00,    2.86059e+01,    0.00000e+00,    1.17902e+02,    0.00000e+00,    8.67007e+00,    0.00000e+00,    7.53612e+00,    0.00000e+00,              3
    06/03/14 11:07:58.056,    2.07671e+00,    0.00000e+00,    1.47482e+04,    0.00000e+00,    3.97371e+02,    0.00000e+00,    2.10779e+00,    0.00000e+00,    4.03319e+02,    0.00000e+00,    1.40438e+02,    0.00000e+00,    2.86058e+01,    0.00000e+00,    1.17879e+02,    0.00000e+00,    8.67077e+00,    0.00000e+00,    7.54034e+00,    0.00000e+00,              3
    06/03/14 11:07:58.469,    2.07790e+00,    0.00000e+00,    1.47235e+04,    0.00000e+00,    3.97042e+02,    0.00000e+00,    2.10895e+00,    0.00000e+00,    4.02975e+02,    0.00000e+00,    1.40385e+02,    0.00000e+00,    2.85994e+01,    0.00000e+00,    1.17936e+02,    0.00000e+00,    8.66651e+00,    0.00000e+00,    7.53209e+00,    0.00000e+00,              3
    06/03/14 11:07:58.882,    2.08431e+00,    0.00000e+00,    1.47773e+04,    0.00000e+00,    3.97601e+02,    0.00000e+00,    2.11557e+00,    0.00000e+00,    4.03564e+02,    0.00000e+00,    1.40407e+02,    0.00000e+00,    2.85992e+01,    0.00000e+00,    1.17962e+02,    0.00000e+00,    8.67926e+00,    0.00000e+00,    7.53054e+00,    0.00000e+00,              3
    06/03/14 11:07:59.300,    2.08376e+00,    0.00000e+00,    1.47866e+04,    0.00000e+00,    3.97743e+02,    0.00000e+00,    2.11504e+00,    0.00000e+00,    4.03713e+02,    0.00000e+00,    1.40411e+02,    0.00000e+00,    2.86082e+01,    0.00000e+00,    1.17846e+02,    0.00000e+00,    8.67080e+00,    0.00000e+00,    7.53627e+00,    0.00000e+00,              3
    06/03/14 11:07:59.707,    2.09567e+00,    0.00000e+00,    1.48607e+04,    0.00000e+00,    3.98103e+02,    0.00000e+00,    2.12728e+00,    0.00000e+00,    4.04108e+02,    0.00000e+00,    1.40433e+02,    0.00000e+00,    2.86017e+01,    0.00000e+00,    1.17935e+02,    0.00000e+00,    8.66452e+00,    0.00000e+00,    7.53630e+00,    0.00000e+00,              3
    06/03/14 11:08:00.120,    2.10124e+00,    0.00000e+00,    1.50593e+04,    0.00000e+00,    3.98139e+02,    0.00000e+00,    2.13337e+00,    0.00000e+00,    4.04227e+02,    0.00000e+00,    1.40451e+02,    0.00000e+00,    2.86038e+01,    0.00000e+00,    1.17865e+02,    0.00000e+00,    8.65711e+00,    0.00000e+00,    7.53933e+00,    0.00000e+00,              3
    06/03/14 11:08:00.533,    2.10423e+00,    0.00000e+00,    1.49400e+04,    0.00000e+00,    3.99275e+02,    0.00000e+00,    2.13614e+00,    0.00000e+00,    4.05331e+02,    0.00000e+00,    1.40460e+02,    0.00000e+00,    2.86072e+01,    0.00000e+00,    1.17842e+02,    0.00000e+00,    8.66133e+00,    0.00000e+00,    7.53806e+00,    0.00000e+00,              3
    06/03/14 11:08:01.043,    2.11705e+00,    0.00000e+00,    1.51263e+04,    0.00000e+00,    3.99278e+02,    0.00000e+00,    2.14957e+00,    0.00000e+00,    4.05410e+02,    0.00000e+00,    1.40463e+02,    0.00000e+00,    2.85988e+01,    0.00000e+00,    1.17946e+02,    0.00000e+00,    8.66653e+00,    0.00000e+00,    7.53442e+00,    0.00000e+00,              3
    06/03/14 11:08:01.628,    2.12014e+00,    0.00000e+00,    1.50376e+04,    0.00000e+00,    4.00042e+02,    0.00000e+00,    2.15251e+00,    0.00000e+00,    4.06149e+02,    0.00000e+00,    1.40365e+02,    0.00000e+00,    2.86200e+01,    0.00000e+00,    1.17774e+02,    0.00000e+00,    8.66116e+00,    0.00000e+00,    7.53378e+00,    0.00000e+00,              3
    06/03/14 11:08:02.041,    2.13833e+00,    0.00000e+00,    1.51120e+04,    0.00000e+00,    4.00031e+02,    0.00000e+00,    2.17114e+00,    0.00000e+00,    4.06169e+02,    0.00000e+00,    1.40435e+02,    0.00000e+00,    2.86111e+01,    0.00000e+00,    1.17863e+02,    0.00000e+00,    8.66254e+00,    0.00000e+00,    7.54068e+00,    0.00000e+00,              3
    06/03/14 11:08:02.454,    2.14594e+00,    0.00000e+00,    1.53332e+04,    0.00000e+00,    4.00675e+02,    0.00000e+00,    2.17936e+00,    0.00000e+00,    4.06915e+02,    0.00000e+00,    1.40475e+02,    0.00000e+00,    2.86036e+01,    0.00000e+00,    1.17911e+02,    0.00000e+00,    8.65948e+00,    0.00000e+00,    7.52638e+00,    0.00000e+00,              3
    06/03/14 11:08:02.963,    2.15297e+00,    0.00000e+00,    1.51310e+04,    0.00000e+00,    4.01296e+02,    0.00000e+00,    2.18604e+00,    0.00000e+00,    4.07461e+02,    0.00000e+00,    1.40403e+02,    0.00000e+00,    2.86124e+01,    0.00000e+00,    1.17809e+02,    0.00000e+00,    8.67465e+00,    0.00000e+00,    7.53436e+00,    0.00000e+00,              3
    06/03/14 11:08:03.314,    2.16201e+00,    0.00000e+00,    1.53482e+04,    0.00000e+00,    4.01592e+02,    0.00000e+00,    2.19571e+00,    0.00000e+00,    4.07852e+02,    0.00000e+00,    1.40396e+02,    0.00000e+00,    2.86073e+01,    0.00000e+00,    1.17874e+02,    0.00000e+00,    8.67308e+00,    0.00000e+00,    7.52866e+00,    0.00000e+00,              3
    06/03/14 11:08:03.725,    2.16670e+00,    0.00000e+00,    1.54332e+04,    0.00000e+00,    4.01603e+02,    0.00000e+00,    2.20066e+00,    0.00000e+00,    4.07898e+02,    0.00000e+00,    1.40441e+02,    0.00000e+00,    2.86084e+01,    0.00000e+00,    1.17836e+02,    0.00000e+00,    8.67864e+00,    0.00000e+00,    7.53193e+00,    0.00000e+00,              3
    06/03/14 11:08:04.138,    2.17813e+00,    0.00000e+00,    1.54119e+04,    0.00000e+00,    4.01262e+02,    0.00000e+00,    2.21223e+00,    0.00000e+00,    4.07543e+02,    0.00000e+00,    1.40462e+02,    0.00000e+00,    2.86168e+01,    0.00000e+00,    1.17814e+02,    0.00000e+00,    8.66649e+00,    0.00000e+00,    7.53462e+00,    0.00000e+00,              3
    06/03/14 11:08:04.551,    2.18432e+00,    0.00000e+00,    1.56063e+04,    0.00000e+00,    4.00886e+02,    0.00000e+00,    2.21895e+00,    0.00000e+00,    4.07241e+02,    0.00000e+00,    1.40478e+02,    0.00000e+00,    2.86056e+01,    0.00000e+00,    1.17861e+02,    0.00000e+00,    8.66009e+00,    0.00000e+00,    7.53518e+00,    0.00000e+00,              3
    06/03/14 11:08:05.062,    2.18581e+00,    0.00000e+00,    1.55537e+04,    0.00000e+00,    4.01653e+02,    0.00000e+00,    2.22034e+00,    0.00000e+00,    4.07999e+02,    0.00000e+00,    1.40495e+02,    0.00000e+00,    2.86124e+01,    0.00000e+00,    1.17779e+02,    0.00000e+00,    8.66073e+00,    0.00000e+00,    7.53575e+00,    0.00000e+00,              3
    06/03/14 11:08:05.420,    2.19167e+00,    0.00000e+00,    1.55750e+04,    0.00000e+00,    4.01909e+02,    0.00000e+00,    2.22634e+00,    0.00000e+00,    4.08268e+02,    0.00000e+00,    1.40389e+02,    0.00000e+00,    2.86121e+01,    0.00000e+00,    1.17831e+02,    0.00000e+00,    8.66759e+00,    0.00000e+00,    7.53739e+00,    0.00000e+00,              3
    06/03/14 11:08:05.828,    2.18913e+00,    0.00000e+00,    1.54537e+04,    0.00000e+00,    4.02134e+02,    0.00000e+00,    2.22349e+00,    0.00000e+00,    4.08446e+02,    0.00000e+00,    1.40406e+02,    0.00000e+00,    2.86048e+01,    0.00000e+00,    1.17874e+02,    0.00000e+00,    8.68429e+00,    0.00000e+00,    7.53133e+00,    0.00000e+00,              3
    06/03/14 11:08:06.241,    2.18800e+00,    0.00000e+00,    1.56213e+04,    0.00000e+00,    4.02048e+02,    0.00000e+00,    2.22272e+00,    0.00000e+00,    4.08428e+02,    0.00000e+00,    1.40426e+02,    0.00000e+00,    2.86207e+01,    0.00000e+00,    1.17744e+02,    0.00000e+00,    8.67047e+00,    0.00000e+00,    7.52949e+00,    0.00000e+00,              3
    06/03/14 11:08:06.654,    2.19042e+00,    0.00000e+00,    1.57501e+04,    0.00000e+00,    4.01305e+02,    0.00000e+00,    2.22547e+00,    0.00000e+00,    4.07727e+02,    0.00000e+00,    1.40443e+02,    0.00000e+00,    2.86104e+01,    0.00000e+00,    1.17817e+02,    0.00000e+00,    8.67831e+00,    0.00000e+00,    7.54047e+00,    0.00000e+00,              3
    06/03/14 11:08:07.135,    2.19147e+00,    0.00000e+00,    1.56200e+04,    0.00000e+00,    4.01907e+02,    0.00000e+00,    2.22624e+00,    0.00000e+00,    4.08284e+02,    0.00000e+00,    1.40458e+02,    0.00000e+00,    2.86121e+01,    0.00000e+00,    1.17805e+02,    0.00000e+00,    8.67553e+00,    0.00000e+00,    7.53381e+00,    0.00000e+00,              3
    06/03/14 11:08:07.638,    2.18891e+00,    0.00000e+00,    1.56033e+04,    0.00000e+00,    4.01717e+02,    0.00000e+00,    2.22361e+00,    0.00000e+00,    4.08084e+02,    0.00000e+00,    1.40404e+02,    0.00000e+00,    2.86169e+01,    0.00000e+00,    1.17801e+02,    0.00000e+00,    8.67095e+00,    0.00000e+00,    7.52818e+00,    0.00000e+00,              3
    06/03/14 11:08:08.227,    2.19159e+00,    0.00000e+00,    1.55250e+04,    0.00000e+00,    4.01875e+02,    0.00000e+00,    2.22615e+00,    0.00000e+00,    4.08213e+02,    0.00000e+00,    1.40432e+02,    0.00000e+00,    2.86155e+01,    0.00000e+00,    1.17801e+02,    0.00000e+00,    8.66610e+00,    0.00000e+00,    7.53933e+00,    0.00000e+00,              3
    06/03/14 11:08:08.680,    2.18509e+00,    0.00000e+00,    1.55782e+04,    0.00000e+00,    4.02101e+02,    0.00000e+00,    2.21967e+00,    0.00000e+00,    4.08464e+02,    0.00000e+00,    1.40407e+02,    0.00000e+00,    2.86215e+01,    0.00000e+00,    1.17756e+02,    0.00000e+00,    8.67208e+00,    0.00000e+00,    7.53504e+00,    0.00000e+00,              3
    06/03/14 11:08:09.444,    2.18683e+00,    0.00000e+00,    1.54884e+04,    0.00000e+00,    4.01719e+02,    0.00000e+00,    2.22123e+00,    0.00000e+00,    4.08039e+02,    0.00000e+00,    1.40388e+02,    0.00000e+00,    2.86230e+01,    0.00000e+00,    1.17747e+02,    0.00000e+00,    8.65945e+00,    0.00000e+00,    7.54446e+00,    0.00000e+00,              3
    06/03/14 11:08:09.853,    2.18322e+00,    0.00000e+00,    1.55933e+04,    0.00000e+00,    4.01423e+02,    0.00000e+00,    2.21780e+00,    0.00000e+00,    4.07781e+02,    0.00000e+00,    1.40384e+02,    0.00000e+00,    2.86182e+01,    0.00000e+00,    1.17724e+02,    0.00000e+00,    8.67008e+00,    0.00000e+00,    7.54180e+00,    0.00000e+00,              3
    06/03/14 11:08:10.486,    2.18364e+00,    0.00000e+00,    1.54527e+04,    0.00000e+00,    4.02171e+02,    0.00000e+00,    2.21791e+00,    0.00000e+00,    4.08483e+02,    0.00000e+00,    1.40394e+02,    0.00000e+00,    2.86252e+01,    0.00000e+00,    1.17731e+02,    0.00000e+00,    8.66092e+00,    0.00000e+00,    7.53084e+00,    0.00000e+00,              3
    06/03/14 11:08:10.874,    2.17498e+00,    0.00000e+00,    1.54013e+04,    0.00000e+00,    4.02252e+02,    0.00000e+00,    2.20900e+00,    0.00000e+00,    4.08544e+02,    0.00000e+00,    1.40461e+02,    0.00000e+00,    2.86076e+01,    0.00000e+00,    1.17866e+02,    0.00000e+00,    8.67737e+00,    0.00000e+00,    7.52105e+00,    0.00000e+00,              3
    06/03/14 11:08:11.514,    2.16875e+00,    0.00000e+00,    1.53983e+04,    0.00000e+00,    4.02701e+02,    0.00000e+00,    2.20267e+00,    0.00000e+00,    4.08999e+02,    0.00000e+00,    1.40439e+02,    0.00000e+00,    2.86249e+01,    0.00000e+00,    1.17753e+02,    0.00000e+00,    8.66846e+00,    0.00000e+00,    7.53146e+00,    0.00000e+00,              3
    06/03/14 11:08:11.904,    2.16553e+00,    0.00000e+00,    1.53811e+04,    0.00000e+00,    4.01951e+02,    0.00000e+00,    2.19935e+00,    0.00000e+00,    4.08230e+02,    0.00000e+00,    1.40403e+02,    0.00000e+00,    2.86196e+01,    0.00000e+00,    1.17747e+02,    0.00000e+00,    8.67512e+00,    0.00000e+00,    7.53506e+00,    0.00000e+00,              3
    06/03/14 11:08:12.431,    2.16216e+00,    0.00000e+00,    1.55028e+04,    0.00000e+00,    4.01511e+02,    0.00000e+00,    2.19621e+00,    0.00000e+00,    4.07833e+02,    0.00000e+00,    1.40399e+02,    0.00000e+00,    2.86147e+01,    0.00000e+00,    1.17837e+02,    0.00000e+00,    8.67875e+00,    0.00000e+00,    7.53589e+00,    0.00000e+00,              3
    06/03/14 11:08:12.764,    2.16329e+00,    0.00000e+00,    1.54323e+04,    0.00000e+00,    4.01829e+02,    0.00000e+00,    2.19720e+00,    0.00000e+00,    4.08127e+02,    0.00000e+00,    1.40394e+02,    0.00000e+00,    2.86270e+01,    0.00000e+00,    1.17734e+02,    0.00000e+00,    8.67570e+00,    0.00000e+00,    7.53858e+00,    0.00000e+00,              3
    06/03/14 11:08:13.456,    2.16093e+00,    0.00000e+00,    1.53129e+04,    0.00000e+00,    4.01778e+02,    0.00000e+00,    2.19454e+00,    0.00000e+00,    4.08026e+02,    0.00000e+00,    1.40486e+02,    0.00000e+00,    2.86249e+01,    0.00000e+00,    1.17740e+02,    0.00000e+00,    8.67069e+00,    0.00000e+00,    7.53571e+00,    0.00000e+00,              3
    06/03/14 11:08:13.760,    2.16579e+00,    0.00000e+00,    1.53333e+04,    0.00000e+00,    4.02692e+02,    0.00000e+00,    2.19952e+00,    0.00000e+00,    4.08963e+02,    0.00000e+00,    1.40457e+02,    0.00000e+00,    2.86166e+01,    0.00000e+00,    1.17828e+02,    0.00000e+00,    8.66279e+00,    0.00000e+00,    7.52990e+00,    0.00000e+00,              3
    06/03/14 11:08:14.556,    2.16148e+00,    0.00000e+00,    1.53161e+04,    0.00000e+00,    4.01644e+02,    0.00000e+00,    2.19510e+00,    0.00000e+00,    4.07892e+02,    0.00000e+00,    1.40450e+02,    0.00000e+00,    2.86232e+01,    0.00000e+00,    1.17728e+02,    0.00000e+00,    8.67106e+00,    0.00000e+00,    7.54071e+00,    0.00000e+00,              3
    06/03/14 11:08:14.964,    2.15794e+00,    0.00000e+00,    1.52624e+04,    0.00000e+00,    4.01699e+02,    0.00000e+00,    2.19139e+00,    0.00000e+00,    4.07925e+02,    0.00000e+00,    1.40476e+02,    0.00000e+00,    2.86283e+01,    0.00000e+00,    1.17649e+02,    0.00000e+00,    8.65955e+00,    0.00000e+00,    7.53137e+00,    0.00000e+00,              3
    06/03/14 11:08:15.600,    2.15490e+00,    0.00000e+00,    1.51902e+04,    0.00000e+00,    4.01889e+02,    0.00000e+00,    2.18814e+00,    0.00000e+00,    4.08088e+02,    0.00000e+00,    1.40388e+02,    0.00000e+00,    2.86257e+01,    0.00000e+00,    1.17720e+02,    0.00000e+00,    8.66907e+00,    0.00000e+00,    7.53031e+00,    0.00000e+00,              3
    06/03/14 11:08:15.927,    2.14486e+00,    0.00000e+00,    1.51241e+04,    0.00000e+00,    4.02135e+02,    0.00000e+00,    2.17780e+00,    0.00000e+00,    4.08310e+02,    0.00000e+00,    1.40465e+02,    0.00000e+00,    2.86253e+01,    0.00000e+00,    1.17708e+02,    0.00000e+00,    8.67494e+00,    0.00000e+00,    7.53252e+00,    0.00000e+00,              3
    06/03/14 11:08:16.543,    2.15013e+00,    0.00000e+00,    1.50166e+04,    0.00000e+00,    4.02370e+02,    0.00000e+00,    2.18291e+00,    0.00000e+00,    4.08504e+02,    0.00000e+00,    1.40365e+02,    0.00000e+00,    2.86334e+01,    0.00000e+00,    1.17657e+02,    0.00000e+00,    8.67339e+00,    0.00000e+00,    7.53127e+00,    0.00000e+00,              3
    06/03/14 11:08:16.845,    2.15200e+00,    0.00000e+00,    1.50635e+04,    0.00000e+00,    4.01607e+02,    0.00000e+00,    2.18491e+00,    0.00000e+00,    4.07749e+02,    0.00000e+00,    1.40493e+02,    0.00000e+00,    2.86307e+01,    0.00000e+00,    1.17659e+02,    0.00000e+00,    8.66445e+00,    0.00000e+00,    7.53762e+00,    0.00000e+00,              3
    06/03/14 11:08:17.495,    2.14663e+00,    0.00000e+00,    1.49710e+04,    0.00000e+00,    4.01490e+02,    0.00000e+00,    2.17925e+00,    0.00000e+00,    4.07592e+02,    0.00000e+00,    1.40446e+02,    0.00000e+00,    2.86263e+01,    0.00000e+00,    1.17693e+02,    0.00000e+00,    8.67782e+00,    0.00000e+00,    7.53470e+00,    0.00000e+00,              3
    06/03/14 11:08:17.804,    2.13886e+00,    0.00000e+00,    1.48796e+04,    0.00000e+00,    4.01098e+02,    0.00000e+00,    2.17116e+00,    0.00000e+00,    4.07156e+02,    0.00000e+00,    1.40437e+02,    0.00000e+00,    2.86317e+01,    0.00000e+00,    1.17659e+02,    0.00000e+00,    8.68667e+00,    0.00000e+00,    7.54097e+00,    0.00000e+00,              3
    06/03/14 11:08:18.401,    2.14780e+00,    0.00000e+00,    1.49558e+04,    0.00000e+00,    4.01971e+02,    0.00000e+00,    2.18041e+00,    0.00000e+00,    4.08074e+02,    0.00000e+00,    1.40517e+02,    0.00000e+00,    2.86205e+01,    0.00000e+00,    1.17757e+02,    0.00000e+00,    8.67262e+00,    0.00000e+00,    7.52982e+00,    0.00000e+00,              3
    06/03/14 11:08:18.798,    2.14596e+00,    0.00000e+00,    1.47880e+04,    0.00000e+00,    4.02179e+02,    0.00000e+00,    2.17817e+00,    0.00000e+00,    4.08215e+02,    0.00000e+00,    1.40420e+02,    0.00000e+00,    2.86301e+01,    0.00000e+00,    1.17730e+02,    0.00000e+00,    8.67763e+00,    0.00000e+00,    7.53231e+00,    0.00000e+00,              3
    06/03/14 11:08:19.525,    2.14379e+00,    0.00000e+00,    1.48468e+04,    0.00000e+00,    4.02069e+02,    0.00000e+00,    2.17610e+00,    0.00000e+00,    4.08128e+02,    0.00000e+00,    1.40427e+02,    0.00000e+00,    2.86279e+01,    0.00000e+00,    1.17627e+02,    0.00000e+00,    8.68015e+00,    0.00000e+00,    7.53550e+00,    0.00000e+00,              3
    06/03/14 11:08:19.840,    2.15247e+00,    0.00000e+00,    1.47426e+04,    0.00000e+00,    4.01918e+02,    0.00000e+00,    2.18468e+00,    0.00000e+00,    4.07932e+02,    0.00000e+00,    1.40397e+02,    0.00000e+00,    2.86307e+01,    0.00000e+00,    1.17683e+02,    0.00000e+00,    8.65569e+00,    0.00000e+00,    7.54056e+00,    0.00000e+00,              3
